v1,v2,v3,v4,v5,fitness,p1,p2,p3,p4,p5
3.0,25.0,8.8,3.0,21.8,17802.279292173494,5067.246776555402,3973.8161269438056,3973.8099217328927,2393.705181894218,2393.7012850471756
13.0,21.8,7.7,17.2,9.5,-10120728.771817222,0.0,0.0,0.0,0.0,0.0
21.7,5.8,9.0,23.5,23.6,17834.631704062904,5032.042265209542,1529.459580530262,1529.4610401923303,4871.839006040364,4871.8298120904055
10.2,22.3,22.0,8.3,19.0,14723.78257082626,606.065013513167,1041.1731285834003,1041.1701694077885,6017.690949320405,6017.683310001499
17.0,3.0,5.4,24.8,1.9,-10143848.530858956,0.0,0.0,0.0,0.0,0.0
20.2,11.4,9.0,24.5,28.5,18654.040363379947,7324.245539582133,100.95857056886547,100.95861055456109,5563.937039295226,5563.940603379161
25.0,3.0,30.0,17.1,0.0,-14200000.000000004,0.0,0.0,0.0,0.0,0.0
5.2,25.0,30.0,17.4,30.0,-4799999.999999997,0.0,0.0,0.0,0.0,0.0
11.5,10.9,14.8,12.6,24.0,-1288506.206077507,0.0,0.0,0.0,0.0,0.0
15.8,15.4,21.1,11.4,5.7,-5598611.178084246,0.0,0.0,0.0,0.0,0.0
25.0,9.7,9.2,25.0,19.6,14706.059824948636,4898.522907720912,179.97378710879096,179.97363887660202,4723.792329173059,4723.797162069269
4.8,25.0,2.8,3.0,28.4,-4400000.0,0.0,0.0,0.0,0.0,0.0
21.3,3.0,18.8,18.5,0.0,-24400000.0,0.0,0.0,0.0,0.0,0.0
25.0,25.0,26.4,3.0,19.2,21624.15362433874,5403.477638924425,3534.1009427854033,3534.098865749178,4576.240003109929,4576.236173769806
6.8,22.0,30.0,4.4,24.2,20013.884099802046,4582.172328029056,3363.8381135058494,3363.8397811517616,4352.0182412274335,4352.015635887945
3.0,5.9,10.8,22.4,27.0,17844.317649532106,4127.876679039944,2428.901011551525,2428.9006525478794,4429.315416890776,4429.323889501981
11.0,4.7,18.0,16.5,18.1,16589.444489856854,143.61504933215338,4172.817683820246,4172.835150282147,4050.090421194651,4050.086185227656
18.0,11.1,15.3,13.7,28.4,9546.967676223998,5500.913094055391,614.1554813338635,614.1547120543818,1408.872803551786,1408.8715852285745
3.4,10.8,16.9,23.8,5.4,9082.420780721099,2542.2433906427464,144.57988615025104,144.5798405674178,3125.51508368293,3125.5025796777545
21.0,22.4,25.8,8.8,27.0,19962.67308920687,5737.247086225375,695.0716784586507,695.0705415492768,6417.63476844956,6417.649014524009
25.0,22.2,30.0,6.4,23.8,22240.59359393701,5634.066708027212,1967.8666704335817,1967.871169974228,6335.3930682220725,6335.395977279914
13.4,6.5,14.0,10.8,16.2,-10339772.259413343,0.0,0.0,0.0,0.0,0.0
9.4,8.2,15.2,5.0,28.0,9136.293800439365,1026.093909514207,3334.9317807332823,3334.932431582044,720.1673665956372,720.1683120141951
17.4,8.4,0.0,20.0,15.9,-12000000.000000004,0.0,0.0,0.0,0.0,0.0
15.8,25.0,17.3,10.2,13.2,14239.74436367058,2694.044724682415,340.82100134400184,340.8208781553253,5432.0299952434,5432.027764245437
3.0,14.2,23.5,13.4,27.8,-11252428.908548385,0.0,0.0,0.0,0.0,0.0
14.9,12.0,4.9,10.1,18.0,-8812287.32361059,0.0,0.0,0.0,0.0,0.0
7.3,22.9,21.3,10.8,22.3,13709.258505334274,985.2451725298388,400.71135354432,400.7123336050535,5961.290469552926,5961.299176102136
17.2,25.0,21.2,6.3,20.0,16256.917654154022,2344.8824662905345,1900.995788177763,1900.9978582014237,5055.023310259119,5055.018231225183
20.0,25.0,22.0,18.2,10.4,16963.94613374123,3111.398697910312,2904.920010845518,2904.9162903069973,4021.3546957346553,4021.3564389437443
7.2,4.9,17.2,7.6,12.1,-8458769.562997194,0.0,0.0,0.0,0.0,0.0
23.8,25.0,8.1,15.1,30.0,-3623187.1232525846,0.0,0.0,0.0,0.0,0.0
25.0,25.0,30.0,3.0,11.4,22529.023409294532,3310.963700850798,3853.105256972148,3853.0991574811824,5755.925237868743,5755.9300561216605
21.7,23.0,11.3,8.1,14.3,13051.90157256501,2293.307574174517,725.3957837783538,725.3961818524854,4653.8984903420815,4653.903542417574
23.6,17.1,6.0,3.0,19.0,-2308193.9870458683,0.0,0.0,0.0,0.0,0.0
3.0,6.4,9.4,8.1,28.5,-8001.60064031985,0.0,0.0,0.0,0.0,0.0
25.0,10.8,27.2,21.6,3.9,-11852053.343778778,0.0,0.0,0.0,0.0,0.0
12.3,18.1,26.6,19.2,14.8,15353.037097950317,2720.0781147828725,2869.682859049369,2869.6960756583267,3446.7866586625814,3446.793389797168
7.5,24.3,29.2,17.2,26.6,-4877830.843427255,0.0,0.0,0.0,0.0,0.0
3.0,16.8,11.2,8.4,13.4,-2633365.323126071,0.0,0.0,0.0,0.0,0.0
20.2,12.4,0.5,25.0,24.6,-13367981.576264696,0.0,0.0,0.0,0.0,0.0
13.4,13.9,23.2,16.0,20.2,-12676066.63055978,0.0,0.0,0.0,0.0,0.0
5.6,18.9,29.4,16.6,29.6,-15382641.447753927,0.0,0.0,0.0,0.0,0.0
3.0,23.1,18.3,18.8,20.2,-10597872.581165474,0.0,0.0,0.0,0.0,0.0
19.3,8.0,9.6,3.0,19.9,11749.300834341551,3692.044509375536,3159.8876067742713,3159.8890983127358,868.7403138712303,868.7393060077773
13.6,11.8,26.2,22.2,29.4,16053.417818828573,2333.718718179526,277.5926337198712,277.5935797500224,6582.256342687087,6582.256544492065
8.0,7.0,30.0,10.8,3.4,-14390913.781781904,0.0,0.0,0.0,0.0,0.0
14.2,25.0,15.7,3.1,24.8,17254.8784566321,521.6025395572123,3203.5476339540514,3203.5473357196875,5163.09121576495,5163.0897316362
5.5,5.4,12.0,20.0,22.8,16379.99001595744,3287.374438108005,2787.5757911115875,2787.570742425881,3758.732490430316,3758.7365538816507
3.0,20.1,24.8,8.4,12.6,13248.86227181899,3213.858327873647,892.7524715383244,892.7525105538937,4124.751171696137,4124.747790156988
17.5,16.8,11.2,25.0,14.4,-2395455.1322676884,0.0,0.0,0.0,0.0,0.0
12.0,20.5,27.5,25.0,23.6,-8090340.055232477,0.0,0.0,0.0,0.0,0.0
3.1,15.8,19.8,3.7,22.5,17759.554298546384,2566.779487538278,4891.035213315647,4891.020684648516,2705.354881394117,2705.3640316498295
25.0,14.2,22.2,23.4,1.9,-21232103.06065031,0.0,0.0,0.0,0.0,0.0
22.8,24.4,9.7,11.8,7.1,-337853.62682904105,0.0,0.0,0.0,0.0,0.0
13.7,3.0,10.6,6.0,30.0,17339.348681895877,1181.702072675068,4151.0792523048285,4151.071327972774,3927.747054772652,3927.748974170552
25.0,9.4,10.4,19.0,26.6,15149.9096097873,5648.637088812717,143.27710901933565,143.27744976736318,4607.356780598631,4607.3611815892555
6.0,3.0,30.0,13.8,13.4,15437.22184835055,3974.3205759550356,4283.826222607775,4283.823681374937,1447.6239420128059,1447.6274263999944
17.0,11.8,19.6,10.4,18.8,-16775096.900680581,0.0,0.0,0.0,0.0,0.0
22.6,25.0,29.4,8.0,1.3,-7400000.0,0.0,0.0,0.0,0.0,0.0
21.5,11.3,26.3,3.0,22.6,-1825292.299461868,0.0,0.0,0.0,0.0,0.0
3.0,11.5,12.2,4.2,13.2,-5263650.384169084,0.0,0.0,0.0,0.0,0.0
11.7,25.0,1.2,20.8,18.7,-7600000.0,0.0,0.0,0.0,0.0,0.0
21.0,22.3,30.0,3.0,4.6,-800000.0000000007,0.0,0.0,0.0,0.0,0.0
3.0,25.0,13.0,3.0,29.0,22174.368509462754,5046.565086718618,4772.328735882895,4772.332991625937,3791.5684401723825,3791.5732550629223
20.4,7.1,0.0,18.4,21.8,-10000000.0,0.0,0.0,0.0,0.0,0.0
25.0,25.0,5.2,15.4,7.0,-10065415.284680353,0.0,0.0,0.0,0.0,0.0
18.4,19.7,12.1,24.2,25.2,18234.69757723323,3540.0689089452985,3157.528057218459,3157.530014523154,4189.785823196239,4189.78477335008
22.2,8.5,8.8,16.4,9.4,-4154495.905778198,0.0,0.0,0.0,0.0,0.0
9.8,15.4,27.2,22.2,26.8,-6376490.907258882,0.0,0.0,0.0,0.0,0.0
3.6,18.2,13.0,3.0,15.5,17108.6220445426,2098.0083436063837,4015.2244394192826,4015.2285659567365,3490.079113659796,3490.0815819004006
15.9,23.0,30.0,10.4,18.8,16399.344493675446,2919.7259453619863,774.9149999908858,774.9145220477494,5964.893116992691,5964.895909282133
16.0,18.6,19.2,19.7,28.0,-2263032.953743188,0.0,0.0,0.0,0.0,0.0
3.0,11.0,13.7,8.0,26.7,8276.331793931944,3397.974457389355,1640.8955656063015,1640.897255502957,798.2823967201563,798.282118713174
16.4,25.0,27.9,8.5,8.9,16835.61977309361,6048.547064834384,591.8101070034858,591.8099699038938,4801.723453334439,4801.72917801741
7.4,19.5,8.4,7.2,4.0,-13990006.242199685,0.0,0.0,0.0,0.0,0.0
25.0,19.2,12.4,15.0,12.1,-11578598.691429082,0.0,0.0,0.0,0.0,0.0
24.8,10.0,8.4,17.4,6.6,-4937165.378287322,0.0,0.0,0.0,0.0,0.0
3.8,5.3,22.1,17.2,30.0,20148.91329563168,6375.061879976911,3565.7320461278387,3565.7420520321757,3321.193047110982,3321.1842703837706
10.4,3.0,18.4,7.4,30.0,12470.836388650781,2068.0059182492582,3175.078385492079,3175.0853360735305,2026.332414552939,2026.3343342829742
15.2,4.4,15.2,13.0,17.0,-2427293.8908089614,0.0,0.0,0.0,0.0,0.0
17.8,8.4,1.5,18.2,20.7,-7962142.977740377,0.0,0.0,0.0,0.0,0.0
14.8,15.8,6.9,3.0,29.0,-6055825.589157312,0.0,0.0,0.0,0.0,0.0
22.2,18.3,19.2,3.0,17.7,18310.421672583252,3864.0333784437457,3981.4281172419946,3981.4420218697273,3241.7600887891567,3241.7580662386295
8.1,14.0,14.0,7.2,27.3,11409.753553173101,2071.066121075916,2254.106400410872,2254.103120998035,2415.241351391888,2415.2365592963906
25.0,10.8,21.2,14.9,8.5,9110.41307682655,3415.7085219818855,259.11065921728533,259.1092024788118,2588.2405651953577,2588.2441279532086
14.4,4.4,18.3,17.4,23.8,17258.751488093072,1033.4829421197671,4215.506690545986,4215.48104470821,3897.137937189028,3897.1428735300783
20.8,3.0,30.0,7.5,12.9,14536.219207236569,3502.0034003023798,4288.043902437492,4288.045466233764,1229.0636958418602,1229.0627424210743
18.5,3.0,3.1,17.6,12.5,-3800000.0,0.0,0.0,0.0,0.0,0.0
19.4,3.0,19.2,23.2,24.8,19773.284886769623,3705.9049985354654,3452.566171884501,3452.5558158872013,4581.123314900155,4581.134585562299
3.0,22.2,30.0,7.0,10.4,17797.46582445645,4120.72807587832,1704.402792636409,1704.4031614205244,5133.968380993174,5133.963413528023
3.0,3.0,11.0,22.3,28.2,21736.387986649625,5249.064929006382,3759.9025675298485,3759.904085603435,4483.758199437715,4483.758205072244
3.0,7.4,14.6,3.0,25.1,18861.53198320089,5083.304337621739,4559.431021689282,4559.423531225223,2329.6849428698224,2329.688149794822
12.3,19.0,21.4,3.0,16.6,16575.419097543105,382.52684423438905,4067.113509534363,4067.117433741634,4029.3373804143603,4029.323929618361
25.0,25.0,22.8,14.9,12.4,16506.994664648417,5041.457851173017,1704.7599874780487,1704.758471098651,4028.0045048439033,4028.0138500547996
8.8,24.6,30.0,9.3,24.0,13073.161370664162,1565.4267777267833,619.17759013947,619.1798242687671,5134.692017039364,5134.685161489777
5.6,3.0,29.6,19.8,9.2,19956.95794658907,5496.158947158423,4396.341259783017,4396.347054134092,2834.0547452988367,2834.0559402147
15.1,11.6,30.0,17.0,19.0,13288.66407756104,5094.3805534487965,212.62574677355195,212.62551178448606,3884.52793833919,3884.5043272150147
3.0,22.6,30.0,7.5,30.0,21473.977820395223,5387.092302607478,2776.087501103484,2776.088229422876,5267.352597664608,5267.357189596774
10.4,25.0,28.5,7.6,19.8,12334.158536380433,865.1330004275028,1139.0867113414365,1139.0858795124793,4595.425591483904,4595.427353615111
3.0,9.4,30.0,23.9,16.8,15630.856202143794,2846.6559684900567,1333.837900657658,1333.8371747757953,5058.260755840883,5058.264402379402
25.0,7.6,30.0,15.8,21.5,15789.767879645131,5379.3219696712395,2097.307420281769,2097.29922931691,3107.9108277146984,3107.928432660514
21.7,20.5,30.0,20.5,23.6,-7200000.000000003,0.0,0.0,0.0,0.0,0.0
22.0,22.3,30.0,6.4,8.6,22009.159004536883,6916.315936231362,1379.9091247094004,1379.9105041448784,6166.513053532899,6166.510385918343
25.0,13.4,30.0,9.9,10.0,6903.2104221327545,5256.576545276919,105.30288499279374,105.30326101166281,718.0153228778528,718.0124079735258
21.0,3.0,27.0,16.3,13.6,17638.192147224934,3798.0139009372097,2941.0628334581443,2941.0650801805614,3979.0311190561374,3979.019213592882
25.0,3.4,18.7,5.8,22.9,-10325290.702041743,0.0,0.0,0.0,0.0,0.0
3.0,3.5,30.0,20.3,14.6,19908.330696719673,3925.1500495636305,4516.015569414439,4516.0040927608825,3475.5782459670672,3475.582739013655
3.6,13.8,18.9,6.7,28.4,12668.510116815625,2422.53235913751,3716.111852820138,3716.127412491585,1406.8755302295895,1406.8629621368025
19.0,25.0,22.8,3.0,19.2,18498.342193631797,3175.878611382919,3352.2956233557466,3352.2901838815783,4308.932290427728,4308.945484583827
11.3,3.0,20.2,12.4,8.4,-3056564.693073604,0.0,0.0,0.0,0.0,0.0
7.4,25.0,15.7,3.0,27.2,19780.146095569664,2594.0228475733225,4254.631226324195,4254.614600295629,4338.435408548285,4338.442012828233
3.0,25.0,19.4,9.6,30.0,15742.201265690655,3494.544413685179,1355.1596403463984,1355.161140325448,4768.669942587251,4768.6661287463785
11.0,18.2,26.4,25.0,19.2,-192930.55497608337,0.0,0.0,0.0,0.0,0.0
16.2,25.0,19.6,16.6,23.0,-1875982.785265297,0.0,0.0,0.0,0.0,0.0
24.0,3.0,0.0,18.9,27.4,-10000000.0,0.0,0.0,0.0,0.0,0.0
3.0,24.1,25.6,4.2,22.9,22069.60952723775,5939.956646882852,4108.915758709815,4108.905939831144,3955.915108313681,3955.91607350026
4.2,21.9,30.0,10.7,2.0,-12398529.49126456,0.0,0.0,0.0,0.0,0.0
16.8,3.4,12.6,25.0,8.0,12785.361551336608,1413.3167752991455,2682.3390933769047,2682.3377168233874,3003.680819945933,3003.687145891238
15.0,3.6,0.0,23.2,16.7,-10000000.0,0.0,0.0,0.0,0.0,0.0
21.8,14.9,16.2,6.4,16.7,-2970613.6340735974,0.0,0.0,0.0,0.0,0.0
23.6,6.6,12.6,12.6,24.6,9403.621243121206,4115.031175113142,2151.1756084378108,2151.17136838315,493.1218577580475,493.1212334290557
9.4,7.0,19.2,18.5,12.5,14295.437465100818,214.19472638613604,1612.148569917543,1612.1403017946984,5428.477182463377,5428.476684539064
3.0,20.3,30.0,7.6,22.1,20457.367248205133,5916.7804534633715,2095.615312009814,2095.614403007395,5174.671011177753,5174.686068546798
5.6,11.6,9.8,23.1,9.0,12374.967096458951,2729.1165701504756,249.62340272611635,249.62320470295566,4573.294566689132,4573.309352190272
8.8,25.0,21.9,15.2,23.6,-107287.7666216634,0.0,0.0,0.0,0.0,0.0
18.2,3.0,8.8,3.4,30.0,21921.98305621463,1674.6604188650538,4505.496162138912,4505.49150155766,5618.170059319118,5618.1649143338855
9.6,22.9,24.9,4.4,22.3,16506.15143935715,1324.1764241568287,2872.0008739742143,2871.9852753678933,4718.990921138652,4718.997944719558
20.4,8.3,9.2,3.0,25.5,13192.989642397932,4058.585262691414,3566.9738110059175,3566.9746895990693,1000.2280144115825,1000.2278646899479
25.0,6.5,19.0,25.0,4.5,-12000000.0,0.0,0.0,0.0,0.0,0.0
17.0,15.2,0.0,23.0,19.2,-26400000.0,0.0,0.0,0.0,0.0,0.0
24.1,17.6,28.4,17.7,6.2,-2178664.472043625,0.0,0.0,0.0,0.0,0.0
9.6,25.0,17.6,3.0,30.0,19235.48969762409,1221.7776526005955,4455.0916158437485,4455.087748135375,4551.763478850758,4551.769202193612
21.7,20.0,30.0,17.2,14.3,19314.17894455761,5392.018063931849,2077.651983114856,2077.652525740804,4883.423356003336,4883.4330157667655
3.0,14.9,17.2,7.0,29.0,12520.37885597112,2656.379477005476,3095.6253221743445,3095.6433580594926,1836.3710894447397,1836.3596092870673
3.0,21.9,16.8,3.0,23.4,18886.42492951464,3423.78053426963,3866.7475507712384,3866.7430105634294,3864.57855034658,3864.5752835637636
19.0,18.2,15.6,3.0,29.2,18549.435333786634,4196.105313459154,2984.103576457795,2984.118816490671,4192.56456716123,4192.543060217786
24.2,10.8,24.9,19.2,13.1,13266.756839777334,2762.6596825601946,119.74687768658032,119.74678016966516,5132.300586029085,5132.302913331809
7.9,14.4,19.2,13.8,6.0,-3170264.410870857,0.0,0.0,0.0,0.0,0.0
24.8,25.0,30.0,3.0,1.2,-7600000.0,0.0,0.0,0.0,0.0,0.0
23.4,9.0,4.6,3.5,28.8,-800000.0000000007,0.0,0.0,0.0,0.0,0.0
12.5,4.0,30.0,15.2,16.9,13826.352011217214,2294.2511909590858,3614.1143318441095,3614.133860294198,2151.935186529902,2151.91744158992
25.0,15.4,13.0,22.8,14.3,-4973356.9949905295,0.0,0.0,0.0,0.0,0.0
12.2,25.0,30.0,3.0,15.5,15988.38981874493,1046.2868297929347,3343.791423268995,3343.7895890134528,4127.258384911305,4127.263591758243
13.8,23.2,30.0,9.3,16.2,14235.06890385738,1322.6710083182027,852.0081666295814,852.0102438042168,5604.190426044,5604.189059061379
13.6,12.2,9.4,22.2,12.8,-992633.007173243,0.0,0.0,0.0,0.0,0.0
14.4,17.2,4.1,23.5,13.4,-11870246.730154876,0.0,0.0,0.0,0.0,0.0
14.2,25.0,18.2,9.4,30.0,13972.28177330584,1694.215219385756,384.0390464834384,384.03988246990116,5754.996698836204,5754.99092613054
9.9,14.6,18.4,13.6,10.5,-4073920.7587052383,0.0,0.0,0.0,0.0,0.0
11.6,20.1,27.2,14.9,22.3,-5710143.457683,0.0,0.0,0.0,0.0,0.0
18.7,17.8,16.2,3.0,24.3,17321.161927615627,3619.830469422192,2984.2065584666825,2984.2090164006127,3866.461602965011,3866.454280361126
9.8,17.6,30.0,11.1,17.8,10185.964569361855,822.7279184237143,328.7880878279455,328.7906842169749,4352.822613407505,4352.835265485716
3.0,25.0,12.2,3.0,30.0,22575.438193833947,5314.30273165877,4791.289102327925,4791.297821012216,3839.2753562662833,3839.2731825687515
6.3,6.0,12.0,15.5,30.0,12601.912113151593,3805.7066890840033,2530.09943525532,2530.114126109719,1867.9986876583973,1867.9931750441533
13.2,25.0,19.6,8.9,20.1,14090.380841478094,554.5925815423986,722.5058413878949,722.5046022675667,6045.388745839026,6045.389070441207
7.7,4.0,27.3,6.0,22.2,-9043723.260158125,0.0,0.0,0.0,0.0,0.0
3.0,23.0,22.9,3.0,21.6,20784.478734509346,5363.540419018972,4065.8669031063164,4065.863624823837,3644.602272400952,3644.6055151592714
25.0,16.0,30.0,17.4,7.7,16690.118908365836,2518.816424350845,3443.87894467236,3443.879765476661,3641.782211171178,3641.761562694793
20.5,14.0,18.5,10.4,27.2,-1169174.2082297446,0.0,0.0,0.0,0.0,0.0
18.2,9.1,2.5,25.0,22.3,-6125678.82015356,0.0,0.0,0.0,0.0,0.0
20.2,20.4,26.3,23.3,24.0,-12597297.790671296,0.0,0.0,0.0,0.0,0.0
6.5,25.0,12.2,3.0,27.8,20246.186727924938,3787.633740792768,4426.037938108024,4426.037793954758,3803.2350249510773,3803.2422301183115
22.9,13.2,30.0,7.2,21.7,12184.2832920951,3525.4961004552806,2348.028386023026,2348.0303298482077,1981.3637506547968,1981.3647251137872
21.0,13.2,28.4,19.4,0.0,-26799999.999999996,0.0,0.0,0.0,0.0,0.0
3.0,16.4,24.7,3.8,29.6,19446.22779630028,3827.9004215001714,5847.21676686474,5847.219410247762,1961.9462268179618,1961.9449708696434
12.7,25.0,29.1,14.6,25.9,14216.829786133338,2435.7620356998164,1133.3565052620243,1133.3599537749415,4757.177333774301,4757.1739576222535
8.9,25.0,23.6,3.0,19.4,16749.410249150456,1827.5225650580392,3559.003512262314,3559.0065642604964,3901.9395137360143,3901.938093833594
18.4,25.0,30.0,24.2,30.0,-18400000.0,0.0,0.0,0.0,0.0,0.0
7.6,25.0,14.8,11.3,14.2,12261.656165097618,558.5491220768931,179.48384707102002,179.48433657224422,5672.070657798596,5672.068201578866
25.0,14.2,28.4,20.8,10.0,12979.154665852046,2163.8386777807973,1053.4119504647356,1053.41592813668,4354.241482309917,4354.246627159916
15.8,18.2,12.1,3.0,29.2,16995.271250294754,1374.3241611082367,2956.62483682302,2956.6366685153243,4853.84641818339,4853.839165664783
25.0,22.6,30.0,10.4,8.2,20202.615832051,7129.793325035246,139.31977089795814,139.31806996475777,6397.091869158887,6397.092796994151
25.0,5.3,30.0,19.3,27.9,23002.087876541096,6434.696151143362,3096.491282865861,3096.4978366769183,5187.197572646738,5187.205033208215
3.0,11.2,17.2,11.0,30.0,4356.071888529375,2801.823984706626,404.9149807749347,404.9154884608144,372.2099044070478,372.20753017995315
5.3,20.3,27.2,10.7,16.2,12709.970857459015,2398.5306767133247,257.8329303105601,257.8345529272999,4897.883089953296,4897.889607554534
17.6,3.0,10.2,19.1,27.5,18818.91757067434,4154.374981753126,2449.6819386377506,2449.6847008803743,4882.588284320546,4882.587665082545
16.1,25.0,30.0,8.5,13.8,15819.156544941776,3358.801136845658,1062.384987194572,1062.3844966029267,5167.785096790679,5167.800827507942
18.2,20.2,25.8,7.2,27.9,19941.597100661234,4947.700864938612,1518.0959703710355,1518.0964363394137,5978.851241066153,5978.85258794602
14.0,5.3,27.4,4.4,21.0,-7074057.094354783,0.0,0.0,0.0,0.0,0.0
17.8,25.0,0.2,3.0,30.0,-15194445.515704716,0.0,0.0,0.0,0.0,0.0
16.6,17.8,9.5,5.6,12.2,-849020.9127574885,0.0,0.0,0.0,0.0,0.0
3.0,22.8,8.5,3.0,26.5,19876.978914459844,5792.0403083509555,4409.312156489917,4409.296631460298,2633.1655390351402,2633.164279123535
17.0,13.4,26.6,22.0,27.4,-2725741.694648654,0.0,0.0,0.0,0.0,0.0
8.6,23.0,30.0,7.8,17.9,13954.672690186291,1947.5936838803598,1080.1860328777402,1080.1852102309974,4923.354967337123,4923.35279586007
20.6,25.0,17.7,18.5,19.6,-6455997.637330388,0.0,0.0,0.0,0.0,0.0
3.0,15.7,15.6,16.2,8.2,-5166254.687369072,0.0,0.0,0.0,0.0,0.0
25.0,16.8,15.0,25.0,16.9,-3165511.5907848277,0.0,0.0,0.0,0.0,0.0
16.0,14.2,11.3,24.9,16.7,14627.078017717213,2686.2396245027785,1356.8643322734658,1356.8658240032648,4613.5551877067655,4613.553049230936
10.9,4.8,30.0,3.9,18.4,14560.20982225411,1415.492169598387,2830.7490446682723,2830.7495028219564,3741.609114642658,3741.6099905228357
16.4,18.7,30.0,7.2,26.7,19074.302590642023,3303.857577047422,1650.9967308510256,1650.9999923482387,6234.213048905683,6234.235241489651
25.0,20.4,30.0,7.0,8.0,21069.807557976696,6353.61298146533,1263.0096349446383,1263.010277503688,6095.088138835267,6095.0865252277745
16.6,20.4,11.0,17.0,13.4,-11676539.181326078,0.0,0.0,0.0,0.0,0.0
3.0,19.2,30.0,13.0,21.8,14262.46665466269,3269.5565066326853,234.5632231619352,234.5631559014926,5261.889715949693,5261.894053016884
3.0,3.0,23.1,18.6,16.6,17471.001921173287,2605.0605983248374,3920.868314661722,3920.874131026513,3512.102612277595,3512.0962648826194
3.0,3.9,22.8,25.0,13.2,18292.37348490226,4086.096151215661,3828.63282748916,3828.643109541845,3274.5040129277513,3274.4973837278394
3.0,17.6,23.0,9.3,28.0,-620629.525188388,0.0,0.0,0.0,0.0,0.0
13.3,12.4,17.1,21.6,27.9,14324.956516769822,1555.4119367569585,534.8549331916132,534.8533029101231,5849.920188484629,5849.916155426499
15.1,11.6,23.6,10.7,30.0,-7074057.094354783,0.0,0.0,0.0,0.0,0.0
16.6,14.4,17.3,23.3,26.5,17296.50743387951,5622.527689764079,976.877154513071,976.8748012423059,4860.116956976028,4860.110831384025
10.4,21.0,30.0,12.1,22.4,12770.947049605653,602.939695865227,186.23106931792532,186.23156970524886,5897.765694421335,5897.779020295918
4.4,7.6,30.0,3.0,21.8,-1195745.1623309474,0.0,0.0,0.0,0.0,0.0
3.0,21.6,24.6,23.1,28.6,-11455996.25468247,0.0,0.0,0.0,0.0,0.0
21.7,3.0,9.0,12.4,29.4,10391.66853731927,3613.8801838644545,3239.9852625528215,3239.9900622568125,148.90690592600293,148.90612271917792
6.4,25.0,21.0,16.6,29.4,12783.952777980647,1867.1405724121998,1635.8100002019994,1635.8146725567897,3822.5925369621364,3822.5949958475207
3.0,19.7,19.0,7.0,23.1,17101.022551649654,2371.748069604528,2573.391807922954,2573.4106211364274,4791.241806186845,4791.230246798899
21.4,25.0,23.1,3.0,15.4,19581.044993383406,3139.4285943500972,3857.559647329171,3857.554059177363,4363.257337197592,4363.245355329183
21.4,16.4,6.7,21.4,27.2,-3279952.15317851,0.0,0.0,0.0,0.0,0.0
21.5,25.0,20.6,25.0,10.1,17755.696369323126,3463.4346668851726,2969.8523935705944,2969.8561924569335,4176.279974506669,4176.273141903758
12.2,6.7,23.6,15.8,21.5,-1321670.31022313,0.0,0.0,0.0,0.0,0.0
3.0,20.6,13.6,14.7,19.2,-3731011.0947238007,0.0,0.0,0.0,0.0,0.0
3.0,21.2,10.0,15.6,19.6,12499.309673064621,3102.2780186947657,935.5824481446865,935.5800394212467,3762.9297053793216,3762.9394614246003
14.6,3.0,21.6,17.4,21.2,16752.96717342394,1139.6738408386313,4623.8481688951815,4623.815368339951,3182.806135664099,3182.8236596860766
18.6,21.8,24.3,8.3,3.7,-2599999.9999999995,0.0,0.0,0.0,0.0,0.0
12.8,17.1,20.6,19.4,30.0,-645413.9801441415,0.0,0.0,0.0,0.0,0.0
16.6,16.4,26.0,3.0,24.2,18381.661689576416,3272.4713476917395,4006.4972762950506,4006.494504893541,3548.098038379195,3548.100522316889
15.0,12.5,14.2,3.0,30.0,10872.481683840306,2414.7417123632677,3511.457631438757,3511.462486600912,717.4089634280637,717.4108900093048
16.5,3.0,24.5,10.3,29.0,-2848906.7403853205,0.0,0.0,0.0,0.0,0.0
13.7,3.0,14.2,14.6,26.5,12901.635839605347,1674.0269589240934,4096.16298118565,4096.1632208657165,1517.6433890450478,1517.6392895848378
9.7,25.0,16.2,7.0,20.6,14759.097758688022,338.5796757287648,1451.138824226977,1451.135017700144,5759.116082850777,5759.128158181358
20.6,12.7,22.8,13.8,18.3,-10735012.142479625,0.0,0.0,0.0,0.0,0.0
3.0,24.0,22.5,4.2,21.8,20878.79027006276,5206.169969212469,3923.749270385409,3923.7434046771295,3912.5600731237905,3912.5675526639593
21.2,20.2,26.5,3.0,23.3,21209.674648687447,5310.717134645072,3372.283253186219,3372.2875004761086,4577.194375101776,4577.192385278272
9.4,25.0,30.0,10.2,6.4,-7100387.60272232,0.0,0.0,0.0,0.0,0.0
9.3,13.5,29.2,25.0,29.0,11583.211768659869,688.6587831952647,379.0144599974217,379.01488431307865,5068.258047040174,5068.26559411393
10.3,3.0,10.4,3.0,30.0,22331.03077372007,779.845809108672,4963.590580246085,4963.588613169177,5812.002101978465,5812.0036692176745
3.0,6.4,20.7,11.8,23.4,-7925232.9215011345,0.0,0.0,0.0,0.0,0.0
3.0,3.0,20.0,18.6,17.3,17463.41706064979,2386.2643459007336,3942.378388715433,3942.393534165347,3596.192219375793,3596.1885724924823
9.6,25.0,30.0,4.4,4.1,-8556133.495085359,0.0,0.0,0.0,0.0,0.0
