v1,v2,v3,v4,v5,v6,v7,fitness,p1,p2,p3,p4,p5
2.5,4.7,3.0,25.0,26.0,3.0,30.0,23324.877442128098,5746.44324529916,5529.396320949732,5529.402216814873,3259.817348660086,3259.818310404246
2.5,5.0,3.0,25.0,29.3,3.0,20.2,22813.546929419605,6566.337558582638,4156.175503850867,4156.18251314906,3967.425465990056,3967.425887846982
2.4,4.8,3.0,13.4,26.4,25.0,28.2,13661.53890033815,3233.045047880383,330.71623349930286,330.7169802765353,4883.529243112222,4883.531395569707
2.4,4.7,25.0,3.0,28.4,24.7,30.0,20449.53506317871,5326.962863584313,3729.8870499364616,3729.897337138802,3831.3979420400497,3831.389870479086
2.4,5.0,25.0,3.2,28.6,24.6,29.7,22830.810846140877,6686.913241744357,2851.0076738067023,2851.011115225787,5220.932398741541,5220.94641662249
2.4,5.0,14.0,3.2,23.8,3.0,18.2,-7992859.419102476,0.0,0.0,0.0,0.0,0.0
2.5,4.2,3.2,14.0,30.0,13.2,24.5,-8884245.414727798,0.0,0.0,0.0,0.0,0.0
2.5,4.7,25.0,14.0,30.0,12.4,21.4,-2504857.8170967666,0.0,0.0,0.0,0.0,0.0
2.4,4.8,24.8,13.7,28.4,14.0,23.8,-9980455.542707115,0.0,0.0,0.0,0.0,0.0
2.3,4.8,3.0,25.0,30.0,3.0,16.7,20300.458277252812,4940.39442563856,4155.347410149604,4155.3564902142125,3524.6807148133903,3524.6792364370463
2.5,4.8,14.0,24.4,27.7,4.2,30.0,16753.572623751126,1126.017322988688,3178.570696805611,3178.5738161281315,4635.197418772213,4635.213369056484
2.5,4.4,3.0,25.0,26.7,3.0,16.4,22492.912087252655,5510.005441554353,4895.93795419341,4895.943240450886,3595.511950813081,3595.5135002409243
2.5,5.0,25.0,3.0,29.8,25.0,30.0,22607.20827044807,6302.99068490336,3073.488945223966,3073.4893030619605,5078.616054717014,5078.623282541772
2.4,5.0,24.5,3.0,28.8,25.0,30.0,22610.64750195216,6660.89363380897,2858.2902910425737,2858.2945011245265,5116.587995861872,5116.58108011422
2.4,4.6,3.0,25.0,30.0,3.0,11.5,21188.753180513773,4317.80211842717,4349.768960778564,4349.764731132391,4085.7071083866267,4085.7102617890246
2.5,4.7,3.0,24.9,22.6,14.0,24.7,11926.772337890518,2316.4625022261475,280.59326352287366,280.594147929937,4524.563308946967,4524.559115264594
2.4,4.6,13.8,13.9,21.3,14.0,23.4,-14995240.791674277,0.0,0.0,0.0,0.0,0.0
2.5,5.0,3.0,14.0,30.0,11.2,26.9,-11645360.570317827,0.0,0.0,0.0,0.0,0.0
2.4,5.0,25.0,14.0,25.7,14.0,23.6,-15000000.000000004,0.0,0.0,0.0,0.0,0.0
2.3,4.4,3.0,3.0,19.4,3.0,23.6,-9999999.999999993,0.0,0.0,0.0,0.0,0.0
2.5,5.0,14.3,25.0,19.8,3.0,30.0,16380.034673868406,1037.7252195281937,3046.7288386806254,3046.7295394918597,4624.420777230781,4624.430298936947
2.5,4.9,3.1,24.9,29.8,3.0,22.2,23120.973581796123,7087.479539185618,4110.476962371446,4110.48069992113,3906.269812897979,3906.266567419953
2.3,4.6,25.0,3.0,23.1,25.0,26.5,18000.011551002648,3860.9989450403655,3497.8412894183475,3497.8372444515912,3571.6649208854724,3571.6691512068724
2.5,4.4,25.0,14.0,30.0,23.4,28.8,-1047427.6152285888,0.0,0.0,0.0,0.0,0.0
2.4,4.8,25.0,3.0,28.4,25.0,22.4,20420.43451889171,5674.208862547294,3500.8896330988046,3500.894157973697,3872.2212851040163,3872.2205801678965
2.4,4.9,3.0,25.0,30.0,3.0,19.7,22334.572317495888,6622.70738581912,3983.3325626622013,3983.3307076540978,3872.6018460670416,3872.5998152934267
2.4,4.6,23.6,25.0,24.2,3.1,14.6,18697.01018890833,3140.5925520124697,4110.541690695829,4110.543002519009,3667.6671432642192,3667.665800416803
2.5,4.4,3.0,25.0,30.0,3.0,4.6,-11600000.000000002,0.0,0.0,0.0,0.0,0.0
2.5,4.7,3.0,25.0,26.7,3.0,23.3,22554.349439569472,6426.636454537835,4487.29401874413,4487.295745218594,3576.562001099755,3576.561219969157
2.5,4.8,3.0,25.0,29.6,3.0,23.8,23432.09908780066,7100.700720280603,4444.9345150778845,4444.9229925288755,3720.7632804031355,3720.7775795101634
2.5,4.8,13.8,25.0,25.6,3.1,16.0,16475.007037882227,679.8226806922588,3509.4351443858873,3509.4364467492333,4388.156751559232,4388.156014495616
2.5,4.7,12.6,25.0,30.0,3.0,10.6,21015.603654727027,2487.0887753372067,4666.835127347789,4666.836408775273,4597.423120672997,4597.420222593761
2.5,4.8,3.6,3.0,17.8,3.0,27.2,-1200000.0000000028,0.0,0.0,0.0,0.0,0.0
2.5,4.6,24.8,14.0,30.0,3.0,18.4,15357.804958501609,2814.4462568041263,5151.503220851078,5151.499297029103,1120.1820237369675,1120.174160080332
2.5,4.4,25.0,3.0,29.4,25.0,27.2,21242.37873318423,5536.633973991145,4249.566430310158,4249.566843778906,3603.3041234826546,3603.307361621367
2.5,5.0,14.0,3.0,28.8,25.0,28.8,14560.390782965367,489.7168838936901,3059.339816355648,3059.341091449353,3975.9926047575136,3976.0003865091626
2.4,4.8,24.0,14.0,30.0,25.0,27.8,17317.04402492199,5987.4007918673515,526.8436175228373,526.8403357758159,5137.970678543627,5137.988601212355
2.3,5.0,25.0,5.5,20.8,25.0,30.0,19734.813154351094,5196.840040370417,2100.4278468245266,2100.425304770696,5168.55962445815,5168.5603379273025
2.4,5.0,14.0,3.0,22.7,13.3,30.0,9842.952543985833,256.8125887382815,3467.236190482622,3467.240636299882,1325.8292520107354,1325.8338764543107
2.4,5.0,14.0,14.0,16.1,25.0,22.9,14519.218497963031,4003.656920712793,1199.329615692776,1199.3276377954166,4058.4530691241,4058.451254637945
2.5,4.7,3.0,25.0,26.1,3.0,26.4,23194.528535778372,6230.781661734842,5031.0782304762615,5031.084109472462,3450.7912932987806,3450.7932407960247
2.4,5.0,25.0,3.0,30.0,25.0,30.0,22848.486027601914,6876.497050539763,2918.46813632155,2918.4728723547896,5067.519329806149,5067.528638579662
2.5,5.0,14.0,3.0,30.0,25.0,25.1,15194.81771455255,714.7162793220112,3161.843663625227,3161.8538213172424,4078.205281859885,4078.198668428186
2.5,4.4,3.0,14.0,26.6,14.0,23.0,-12799999.999999996,0.0,0.0,0.0,0.0,0.0
2.5,4.8,14.0,3.0,19.8,14.2,27.6,13395.099682337423,587.9180472889864,4440.561582877874,4440.564776095548,1963.02763249992,1963.0276435750948
2.5,4.8,3.1,14.0,30.0,11.2,20.4,6968.876030979783,2730.132923442293,477.8457007884064,477.8452980843369,1641.5247532729063,1641.5273553918403
2.5,4.7,24.4,3.0,29.7,25.0,29.5,22673.878054837347,6759.560441616736,3757.141836560226,3757.141841392884,4200.011162108718,4200.022773158782
2.4,4.9,3.0,15.2,19.3,3.1,30.0,14871.882764330445,2612.710747491603,4724.156909680962,4724.147738082529,1405.4313992867858,1405.4359697885643
2.4,4.4,14.0,25.0,30.0,13.8,19.8,11806.397487356318,2878.7517824429315,1000.4519539315636,1000.4504440834032,3463.3729154004595,3463.370391497961
2.4,4.9,25.0,3.0,10.0,25.0,30.0,21667.726084343463,3795.962910998808,3302.291819415415,3302.2937471775813,5633.591679730183,5633.585927021473
2.5,4.8,25.0,25.0,30.0,3.0,26.0,22969.24922749538,6515.479856870718,3230.7238609422016,3230.7213012872467,4996.157823078778,4996.166385316435
2.5,4.8,25.0,25.0,27.7,3.1,20.5,21995.89441363472,5644.190858764755,3390.954880703754,3390.9489573464616,4784.893427300516,4784.906289519232
2.5,4.7,3.0,25.0,30.0,3.0,16.0,23968.18026708515,6423.099887971238,4542.946297480451,4542.949685329789,4229.589473690065,4229.594922613611
2.5,4.2,3.0,25.0,30.0,4.0,13.1,23162.73633655831,5544.371500056974,4769.360258315029,4769.356636666253,4039.8258894616006,4039.8220520584546
2.5,5.0,3.0,25.0,28.0,3.0,19.4,22261.119593943295,6299.404844843049,4199.9324300472235,4199.947280570889,3780.917475086906,3780.917563395227
2.5,3.9,3.0,25.0,20.5,3.0,19.2,20301.918780443517,5687.052550540591,4631.248813445259,4631.236091718815,2676.187869935013,2676.193454803837
2.4,4.7,25.0,3.0,12.8,23.7,28.0,19826.27287878777,2749.3056740734874,4197.339203509654,4197.34273858196,4341.146825957249,4341.138436665422
2.5,5.0,25.0,3.0,21.0,25.0,30.0,22073.43120184088,5414.597796317711,3003.261859811604,3003.2622099011164,5326.150168154814,5326.159167655631
2.4,5.0,13.4,14.0,30.0,14.0,21.8,-2800000.000000001,0.0,0.0,0.0,0.0,0.0
2.5,5.0,3.4,24.7,29.7,3.0,22.6,22548.742410759012,6773.9608030204045,4062.819004181333,4062.800468010394,3824.5737954015967,3824.5883401452866
2.5,4.8,25.0,3.0,30.0,25.0,24.1,22538.58410835662,6997.117794621671,3593.3447505459703,3593.350256182517,4177.383843172056,4177.387463834406
2.5,4.9,3.4,3.0,28.2,3.0,30.0,-16399999.999999998,0.0,0.0,0.0,0.0,0.0
2.5,4.2,3.0,25.0,30.0,3.0,14.6,23770.84739296433,6041.3583706344925,4944.402913536171,4944.403523367586,3920.3438781593177,3920.3387072667624
2.5,4.5,3.0,25.0,30.0,4.0,14.0,22598.910180861563,5139.159763825541,4519.696096220994,4519.696564056448,4210.180189342549,4210.177567416035
2.5,5.0,3.4,24.3,18.5,3.1,28.3,19665.588276875813,4134.5108615594045,4421.766530275914,4421.765811508274,3343.763813400659,3343.78126013156
2.5,5.0,3.0,25.0,30.0,3.0,22.8,22555.239712401028,6529.949724774127,4090.1948053635415,4090.1830038357775,3922.4511752691906,3922.4610031583893
2.4,4.8,14.0,14.0,30.0,14.0,30.0,-19200000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.9,3.0,25.0,30.0,3.0,6.7,-6600000.0,0.0,0.0,0.0,0.0,0.0
2.4,5.0,3.0,14.0,29.8,3.1,22.5,17356.273232142645,6805.380586183741,4409.496316698702,4409.495672462938,865.9480954796737,865.9525613175917
2.4,4.8,19.5,3.0,27.0,25.0,26.5,18976.776446459862,4312.623333160676,3306.294725672469,3306.2942133407532,4025.7781536591992,4025.786020626764
2.5,4.7,25.0,25.0,23.9,3.1,13.6,20282.80994627922,2904.960739887406,4555.065015420011,4555.056129495084,4133.860477510314,4133.867583966406
2.5,4.9,25.0,3.0,25.8,25.0,30.0,23314.858027362658,6569.144128105455,2972.115139619584,2972.108493540732,5400.741203070722,5400.7490630261655
2.5,4.8,3.0,25.0,28.2,3.0,23.7,23052.427946034437,6837.522532608076,4483.199183482873,4483.187716372412,3624.2556023285997,3624.262911242473
2.5,4.1,3.0,25.0,25.3,3.0,19.4,21174.561278360987,6000.5737005884785,4625.659133494793,4625.653236463428,2961.337370068611,2961.3378377456766
2.4,5.0,25.0,3.0,22.8,25.0,30.0,22154.61416726125,6064.968298200852,2713.6396092224722,2713.632026299612,5331.182262781722,5331.191970756592
2.4,4.6,3.0,16.5,11.2,3.0,28.3,16948.816691420445,5996.867178300517,4321.943479184502,4321.949834978248,1154.0291655203462,1154.0270334368327
2.4,5.0,25.0,14.0,30.0,25.0,30.0,20319.39753943345,6624.9194223356935,707.8457653554152,707.8498213557488,6139.383051277216,6139.3994791093755
2.5,4.6,13.8,14.0,30.0,14.0,15.3,4904.195273137182,1341.0614362748086,924.483403827249,924.4845548057116,857.0839568131282,857.0819214162852
2.5,5.0,3.2,3.0,30.0,3.0,17.9,23374.5011494185,7225.822576130524,4196.29000109233,4196.294382139171,3878.0407460714764,3878.053443984993
2.4,4.4,3.2,14.0,25.2,3.0,20.4,15773.106512162183,4791.958357627112,4444.087657215113,4444.083041202241,1046.4875603598318,1046.4898957578862
2.3,5.0,25.0,3.0,30.0,25.0,30.0,21680.44188987172,6738.6753182619905,2954.896538517635,2954.901037471532,4515.9841272859285,4515.984868334634
2.5,4.8,3.0,3.0,27.6,3.0,15.1,24251.99114560939,6863.108383287948,4374.836458012434,4374.842413752125,4319.601488671364,4319.60240188552
2.5,4.6,3.0,25.0,23.8,3.0,24.6,21968.323685374016,5625.738591601059,4675.197457366474,4675.19469431511,3496.094394043474,3496.0985480478985
2.5,5.0,13.4,13.9,28.2,13.6,25.0,-13571936.528004723,0.0,0.0,0.0,0.0,0.0
2.5,4.6,14.0,25.0,30.0,3.0,16.2,17438.494351676756,501.8052997988872,4503.036965747444,4503.042945074037,3965.3074932724658,3965.301647783924
2.5,4.8,25.0,3.0,26.8,25.0,30.0,23138.621442792937,6652.1519912947215,3278.9553337665807,3278.9538455190063,4964.2784700537395,4964.281802158891
2.5,4.7,3.0,25.0,24.4,3.0,30.0,23098.79350146241,5523.000431284461,5536.368018908076,5536.380554647429,3251.521748945058,3251.522747677382
2.3,5.0,3.0,25.0,29.3,3.0,30.0,21236.215826183638,5585.368119664577,4837.736846509624,4837.747527766791,2987.68380959938,2987.679522643267
2.5,4.9,3.0,25.0,28.2,3.0,16.7,22793.31300106521,6390.019364961138,4194.52246480565,4194.525046710211,4007.123010541901,4007.1231140463074
2.5,3.8,3.0,25.0,30.0,3.0,7.5,-5000000.0,0.0,0.0,0.0,0.0,0.0
2.4,4.8,14.0,3.2,28.3,14.1,30.0,15262.95084486812,634.2967304154498,5106.962446303833,5106.9644492310845,2207.3686813112213,2207.3585376065325
2.4,4.9,4.1,3.2,29.0,24.9,30.0,22158.82321215045,6116.70807087475,4770.685167002224,4770.691902459637,3250.375250303324,3250.3628215105164
2.5,4.7,3.0,3.2,27.2,3.0,15.3,24095.5906542519,7141.351854983612,4176.907072443353,4176.9070835551975,4300.209047925598,4300.21559534414
2.5,3.8,3.4,3.0,21.0,3.0,23.7,-14600000.000000002,0.0,0.0,0.0,0.0,0.0
2.5,4.4,3.0,25.0,27.4,25.0,23.4,-12000000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.6,3.0,25.0,30.0,3.0,11.0,22504.5542717077,4470.7359111377245,4478.589923192272,4478.591930177064,4538.32645761224,4538.310049588403
2.5,4.6,3.0,25.0,25.4,3.0,26.6,22810.063226021273,5838.252844478329,5035.841830938876,5035.845908431983,3450.0621282995758,3450.0605138725127
2.3,5.0,25.0,3.2,30.0,25.0,29.4,21572.111582492405,6685.380123274852,2969.7570517304707,2969.7596016029242,4473.6069150527455,4473.607890831415
2.5,4.8,14.8,14.0,29.2,3.0,30.0,17018.564304151732,1953.0823533954322,4876.825047853724,4876.832115526528,2655.9091873694556,2655.915600006591
2.5,5.0,14.0,3.0,29.3,14.0,26.6,11579.517754897935,710.3736187819314,3798.1985659772686,3798.205004849087,1636.3725637924983,1636.3680014971499
2.5,4.6,3.0,14.0,20.2,14.0,28.5,-3399999.9999999986,0.0,0.0,0.0,0.0,0.0
2.5,4.6,3.2,3.0,30.0,21.3,14.8,21626.178396281728,4978.067932573877,5179.2070556222725,5179.203521165239,3144.8445859097683,3144.855301010566
2.4,5.0,14.3,3.0,17.5,14.0,27.6,10453.731239180306,1191.4030770686115,3396.11137534076,3396.1169755422584,1235.0500867788714,1235.0497244498044
2.5,5.0,3.1,13.7,29.8,14.0,19.8,4320.183579367028,2047.6709860573012,956.2006491439583,956.2062640100718,180.0526786533251,180.0530015023714
2.4,4.9,3.0,25.0,30.0,3.0,12.8,22367.490779247117,5411.105206597519,4028.4075638448057,4028.3989259727323,4449.787246869368,4449.791835962692
2.5,4.7,4.7,24.4,26.1,3.1,24.8,21639.765267763818,5505.829908645868,4319.3568611816345,4319.348434129839,3747.6111796322866,3747.6188841741905
2.5,4.9,13.2,25.0,30.0,3.0,28.0,14692.634117158432,282.3587930557136,3153.0888585939447,3153.0860841449035,4052.046204734461,4052.0541766294086
2.5,5.0,13.9,25.0,30.0,14.0,26.4,12231.174172318932,2019.980196309155,459.0146096205297,459.0131093050686,4646.5779544428015,4646.588302641377
2.4,5.0,14.0,14.0,30.0,13.8,21.0,-1195556.1041169602,0.0,0.0,0.0,0.0,0.0
2.5,4.8,14.0,14.0,7.0,14.2,21.6,-6000000.0,0.0,0.0,0.0,0.0,0.0
2.4,4.9,14.1,3.0,25.8,25.0,30.0,14701.990431164359,556.4562986033789,2986.648755931334,2986.645570662788,4086.1208527889726,4086.1189531778846
2.3,5.0,14.0,14.2,30.0,13.9,24.1,-6584755.609806459,0.0,0.0,0.0,0.0,0.0
2.5,4.8,25.0,13.9,30.0,25.0,28.8,19928.71777030467,6634.705482784965,632.7138903137914,632.7164112836471,6014.2861692672695,6014.295816654997
2.4,4.6,3.7,14.0,29.0,14.0,30.0,-17200000.0,0.0,0.0,0.0,0.0,0.0
2.3,4.9,14.1,14.2,21.2,13.7,30.0,-771613.8004637507,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.4,3.0,17.8,3.0,30.0,25778.627503269643,6454.703725503776,4902.186851436926,4902.189821098785,4759.776624426447,4759.770480803707
2.5,4.5,24.6,14.0,30.0,14.0,22.7,-5399999.999999998,0.0,0.0,0.0,0.0,0.0
2.4,4.2,3.0,3.0,18.2,14.0,30.0,16388.214031873358,6436.977577286999,3914.0640603728802,3914.0662744284214,1061.5537232883698,1061.5523964966878
2.5,5.0,25.0,3.2,28.4,3.0,30.0,-16775096.900680577,0.0,0.0,0.0,0.0,0.0
2.5,4.9,3.0,14.0,22.5,14.0,23.4,-18200000.000000004,0.0,0.0,0.0,0.0,0.0
2.5,4.5,25.0,3.0,29.4,25.0,27.2,20403.94083883583,5471.777472712199,3864.8822431249846,3864.8839913518696,3601.1985955182963,3601.198536128481
2.4,5.0,25.0,3.0,29.5,25.0,30.0,22805.913177312905,6816.647166622674,2900.4440240708454,2900.451684138263,5094.179899589715,5094.190402891405
2.4,4.9,24.5,3.0,30.0,24.2,30.0,23211.681908700135,7048.5263485216,3224.564302631451,3224.56651212497,4857.009652761344,4857.015092660768
2.4,5.0,14.0,25.0,30.0,3.0,16.8,14894.660674768122,892.6926373782885,2972.856872940175,2972.849946802896,4028.1233828622057,4028.1378347845557
2.5,4.9,3.0,14.0,27.0,14.0,23.8,-13600000.000000002,0.0,0.0,0.0,0.0,0.0
2.4,4.8,8.7,13.9,26.4,12.2,20.3,-6535087.8408099525,0.0,0.0,0.0,0.0,0.0
2.2,5.0,25.0,3.0,26.7,25.0,30.0,18528.48014689093,5101.380884679749,2927.834263877322,2927.830699673517,3785.713770553189,3785.7205281071538
2.5,4.7,3.0,3.1,30.0,22.1,24.2,22678.976863997515,4725.160236153589,5490.4693906052125,5490.479829308621,3486.4344839542046,3486.43292397589
2.4,4.9,3.0,14.0,30.0,3.0,7.9,-3399999.9999999986,0.0,0.0,0.0,0.0,0.0
2.5,5.0,14.0,12.8,30.0,3.0,18.6,9359.975184953106,291.4608396312541,3975.161099538259,3975.164989570751,559.0922630912754,559.0959931215662
2.5,4.8,3.0,25.0,29.8,3.0,17.4,23742.371217503045,6687.987144517975,4301.171686431404,4301.178653668673,4226.011372043136,4226.022360841856
2.5,4.5,24.9,3.0,26.7,25.0,30.0,20805.693128618997,4997.55915044258,4069.655280322262,4069.6554677190375,3834.4132385110365,3834.4099916240802
2.4,5.0,14.1,14.0,21.3,14.0,26.1,-9599999.999999998,0.0,0.0,0.0,0.0,0.0
2.5,4.7,3.0,3.2,27.8,3.0,12.8,25095.123612346455,5703.977174894969,4803.219181761578,4803.215547877284,4892.349912722354,4892.361795090271
2.4,5.0,8.3,25.0,30.0,12.2,18.7,10328.308666254194,988.374393841902,79.57929232201074,79.57903911971071,4590.387259239451,4590.38868173112
2.5,4.6,3.0,25.0,12.0,3.0,16.0,18510.300464840348,3918.204205169348,4450.631146170328,4450.64115637461,2845.4143377682685,2845.4096193577934
2.4,4.2,3.0,25.0,28.4,3.0,9.6,20119.540672682317,4355.172932135538,4227.84698525088,4227.848485405455,3654.3385120147173,3654.3337578757273
2.5,4.7,24.3,3.0,30.0,14.1,21.6,19448.716241394577,6014.457699909629,4870.6469567627555,4870.640806434497,1846.4767102584544,1846.4940680292377
2.5,5.0,13.8,14.0,27.5,14.0,27.8,-19400000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.9,13.8,14.2,29.4,14.0,23.9,-8992729.67534639,0.0,0.0,0.0,0.0,0.0
2.5,4.6,3.0,25.0,30.0,25.0,12.1,19609.355810576508,2994.527406225829,3584.1434519696027,3584.136417595036,4723.276112046447,4723.272422739592
2.4,5.0,25.0,3.0,29.6,24.7,30.0,22954.633867149518,6837.421898830512,2898.8156038635348,2898.8210605511563,5159.785560566044,5159.78974333827
2.5,4.9,13.8,25.0,30.0,13.8,18.2,15681.613074201432,4018.904263499037,1570.0871606656656,1570.0864365252717,4261.264801624684,4261.270411886773
2.5,4.6,13.6,14.0,25.7,13.8,24.7,-17960392.194562886,0.0,0.0,0.0,0.0,0.0
2.5,4.8,3.0,25.0,28.4,3.0,16.4,23140.839632872015,6338.613935728333,4328.373678292524,4328.373111679606,4072.7341479258785,4072.7447592456724
2.4,4.6,14.3,14.2,26.8,13.9,23.6,-12771936.528004723,0.0,0.0,0.0,0.0,0.0
2.5,4.6,3.0,3.0,28.9,3.0,27.6,-17400000.000000007,0.0,0.0,0.0,0.0,0.0
2.4,4.7,3.0,14.0,30.0,3.0,11.6,13911.204970522405,4477.151811363024,4276.212045192888,4276.217555208278,440.8120972084415,440.81146154977506
2.5,4.7,3.0,5.5,11.5,3.0,30.0,23862.621121066186,4949.815417783875,5286.46479469372,5286.470982627586,4169.937879271606,4169.9320466894005
2.4,4.8,3.1,24.4,20.2,3.0,30.0,21692.482827774464,4620.478516316794,5151.016229722106,5151.03450080572,3384.9788045943565,3384.9747763354867
2.5,4.6,14.0,14.0,26.4,13.2,30.0,-12624364.434165688,0.0,0.0,0.0,0.0,0.0
2.5,4.8,3.0,25.0,30.0,3.0,22.2,23380.29435698501,7160.293043604852,4249.2752105944655,4249.270991577576,3860.726502266949,3860.728608941169
2.5,5.0,3.0,25.0,27.7,3.0,19.7,22093.23609185362,6231.525861049174,4203.0750249064595,4203.078778855423,3727.7757419815116,3727.780685061053
2.5,5.0,3.0,14.0,30.0,3.0,19.1,16358.945726097498,6405.258095592591,4452.587744544122,4452.58432182504,524.2558474614043,524.2597166743374
2.5,4.6,3.0,3.0,30.0,3.0,17.2,24730.008306617347,7087.039953301584,4241.022102182935,4241.022693828193,4580.459589934161,4580.463967370473
2.5,5.0,3.0,25.0,30.0,3.0,8.4,-3199999.999999999,0.0,0.0,0.0,0.0,0.0
2.3,5.0,3.0,25.0,30.0,3.0,27.5,21706.66326548727,6268.823324519254,4541.611636256773,4541.597595741423,3177.314207916482,3177.316501053339
2.5,4.8,3.0,25.0,28.2,3.0,19.3,22843.58879625318,6580.535702587708,4272.202755411995,4272.198688357973,3859.32123414836,3859.330415747148
2.5,5.0,3.0,3.0,21.0,14.0,23.2,15247.961085523519,5272.168918786197,4475.266077344242,4475.263131535454,512.6342863224511,512.6286715351746
2.4,5.0,13.4,25.0,30.0,4.8,20.4,13711.942103768026,594.6703620987755,2394.6062242919106,2394.608035114953,4164.028905128266,4164.02857713412
2.5,4.3,25.0,14.0,24.0,14.0,20.1,-12200000.000000004,0.0,0.0,0.0,0.0,0.0
2.5,4.8,25.0,25.0,30.0,3.0,22.0,22632.186062542023,5977.79398607618,3218.1308990618186,3218.1301135106814,5109.064869108356,5109.066194784988
2.5,4.3,3.0,24.9,28.8,3.0,2.9,-18400000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.6,14.0,25.0,26.0,3.0,30.0,16752.543362363413,912.7334070489075,4343.90053233575,4343.9033278836005,3576.000801359107,3576.0052937360474
2.5,4.8,13.8,25.0,30.0,3.0,13.2,17243.77836823261,1604.9451355841202,3322.967944000692,3322.96643287183,4496.447854335471,4496.4510014405005
2.5,4.1,3.0,25.0,30.0,3.0,11.1,23298.04226959485,5406.510063205534,4826.439184064878,4826.435360507866,4119.328280550856,4119.329381265716
2.5,4.3,3.0,14.2,28.4,3.0,4.2,-13200000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.6,14.0,14.0,30.0,13.2,21.2,-2327422.372500383,0.0,0.0,0.0,0.0,0.0
2.5,4.9,13.7,14.0,30.0,14.0,30.0,-20000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.0,14.0,17.8,3.0,25.2,16345.785337685506,3001.8743534962414,5206.657349924182,5206.648319733762,1465.299490415187,1465.305824116132
2.4,4.9,25.0,3.0,30.0,25.0,24.7,21519.204609336666,6732.759180048828,3344.025964070899,3344.030959679774,4049.190616588013,4049.1978889491515
2.4,4.9,25.0,3.0,28.0,25.0,30.0,22362.800391784476,6643.3593137044445,3109.6916727926587,3109.695181621156,4750.022872612934,4750.031351053285
